POS_ID,SALE_DATE,BRANCH,SKU,VOLUME,PRICE
POS_00345,2024-07-03,NYC-East,Signal-Booster,7.0,263.33613931251807
POS_00346,2024-10-25,Tokyo-Central,Signal-Booster,7.0,1197.1572073983816
POS_00347,2024-07-23,Paris-South,Lithium-Cell,7.0,101.0932850898883
POS_00348,2024-08-03,Paris-South,Signal-Booster,2.0,1500.079356150388
POS_00349,2024-09-13,Tokyo-Central,Controller-Pro,2.0,2286.000116936784
POS_00350,2024-11-19,Tokyo-Central,Controller-Pro,5.0,820.9688881723778
POS_00351,2024-07-21,Tokyo-Central,Controller-Pro,5.0,575.5521857822214
POS_00352,2024-11-07,London-HQ,4K-Camera,4.0,22.832435954444406
POS_00353,2024-10-23,Tokyo-Central,Controller-Pro,6.0,674.8958856915149
POS_00354,2024-10-21,Berlin-West,Landing-Gear,1.0,176.01751821660764
POS_00355,2024-10-11,Paris-South,Landing-Gear,8.0,2226.251804375637
POS_00356,2024-07-06,Paris-South,Lithium-Cell,5.0,220.32829421854387
POS_00357,2024-11-03,Paris-South,Falcon-Drone,8.0,2969.050359353303
POS_00358,2024-10-11,Tokyo-Central,Signal-Booster,8.0,1486.01295394418
POS_00359,2024-08-23,NYC-East,Lithium-Cell,6.0,2966.143825754213
POS_00360,2024-09-13,London-HQ,Lithium-Cell,7.0,2437.6873614483106
POS_00361,2024-08-11,London-HQ,4K-Camera,2.0,1589.1539757384146
POS_00362,2024-08-11,NYC-East,Landing-Gear,2.0,2875.1957598671365
POS_00363,2024-07-23,Paris-South,4K-Camera,5.0,1391.7557147790153
POS_00364,2024-12-24,Berlin-West,4K-Camera,7.0,92.82175506689163
POS_00365,2024-11-11,Paris-South,Falcon-Drone,1.0,1696.7055612006743
POS_00366,2024-07-18,London-HQ,Signal-Booster,5.0,1917.6434936574228
POS_00367,2024-11-14,NYC-East,Signal-Booster,9.0,99.4069000285391
POS_00368,2024-09-04,NYC-East,Falcon-Drone,3.0,1087.5956394919388
POS_00369,2024-09-09,Berlin-West,Lithium-Cell,9.0,586.2852082351204
POS_00370,2024-07-29,Berlin-West,Controller-Pro,2.0,509.1778272331271
POS_00371,2024-12-22,London-HQ,Signal-Booster,1.0,1228.0300454684104
POS_00372,2024-12-26,London-HQ,Controller-Pro,2.0,1252.6915018865736
POS_00373,2024-11-06,Tokyo-Central,Lithium-Cell,2.0,1511.0255685687082
POS_00374,2024-12-15,Tokyo-Central,Signal-Booster,3.0,1712.0555024670214
POS_00375,2024-08-18,NYC-East,Signal-Booster,1.0,2017.1215395816666
POS_00376,2024-10-03,Paris-South,Signal-Booster,1.0,474.18009608739646
POS_00377,2024-08-27,Berlin-West,Signal-Booster,4.0,1272.937464029881
POS_00378,2024-09-27,Berlin-West,Signal-Booster,4.0,1061.3859171878432
POS_00379,2024-09-27,Tokyo-Central,Landing-Gear,4.0,2262.147749237239
POS_00380,2024-07-08,Tokyo-Central,Signal-Booster,8.0,1178.4612813694123
POS_00381,2024-11-13,Berlin-West,Landing-Gear,8.0,2366.4974053788774
POS_00382,2024-10-11,NYC-East,4K-Camera,1.0,1779.860611560861
POS_00383,2024-10-01,Berlin-West,4K-Camera,4.0,2047.1889306855355
POS_00384,2024-11-07,Berlin-West,Lithium-Cell,2.0,2077.52474130301
POS_00385,2024-12-25,NYC-East,4K-Camera,7.0,1386.5483514998318
POS_00386,2024-07-04,London-HQ,Controller-Pro,,1353.5399774778016
POS_00387,2024-07-27,London-HQ,4K-Camera,1.0,895.3591796792166
POS_00388,2024-10-14,Tokyo-Central,Lithium-Cell,2.0,222.51722516255006
POS_00389,2024-12-17,Tokyo-Central,Landing-Gear,4.0,694.5316485134532
POS_00390,2024-07-18,NYC-East,Signal-Booster,3.0,1934.1495151342397
POS_00391,2024-07-03,London-HQ,Lithium-Cell,5.0,1605.1109894185056
POS_00392,2024-08-27,London-HQ,4K-Camera,1.0,-89.77360940388726
POS_00393,2024-12-11,Tokyo-Central,Landing-Gear,6.0,2588.1334916313826
POS_00394,2024-12-22,NYC-East,Falcon-Drone,4.0,456.8131061083268
POS_00395,2024-11-04,London-HQ,4K-Camera,8.0,2851.954229995768
POS_00396,2024-09-19,Paris-South,Signal-Booster,1.0,2273.827860546176
POS_00397,2024-08-20,Paris-South,4K-Camera,5.0,2480.6268324827397
POS_00398,2024-11-28,London-HQ,Signal-Booster,6.0,1058.2429153276264
POS_00399,2024-09-28,Tokyo-Central,4K-Camera,2.0,16.927479503025893
POS_00400,2024-07-30,Berlin-West,4K-Camera,8.0,2578.367342601683
POS_00401,2024-07-06,NYC-East,Falcon-Drone,1.0,598.7894038532075
POS_00402,2024-08-23,Tokyo-Central,Falcon-Drone,3.0,2968.289683587576
POS_00403,2024-12-15,Tokyo-Central,Signal-Booster,4.0,2798.7072219466513
POS_00404,2024-11-29,Paris-South,Controller-Pro,2.0,2917.6401554577506
POS_00405,2024-10-28,NYC-East,Landing-Gear,,1589.4112030063359
POS_00406,2024-09-25,London-HQ,Landing-Gear,8.0,2217.5801841904517
POS_00407,2024-10-16,Tokyo-Central,Controller-Pro,1.0,1619.8761741974922
POS_00408,2024-10-20,Tokyo-Central,Controller-Pro,9.0,2206.778230755598
POS_00409,2024-11-21,NYC-East,Falcon-Drone,3.0,2442.605671837967
POS_00410,2024-09-24,NYC-East,Falcon-Drone,2.0,1428.2035029527924
POS_00411,2024-12-05,London-HQ,Falcon-Drone,2.0,369.3149361292584
POS_00412,2024-09-28,Tokyo-Central,Falcon-Drone,4.0,115.65455465016575
POS_00413,2024-08-30,Paris-South,Landing-Gear,3.0,2564.8421176427473
POS_00414,2024-08-09,London-HQ,Lithium-Cell,6.0,1152.2844811178802
POS_00415,2024-08-23,Paris-South,Lithium-Cell,8.0,2927.311250518594
POS_00416,2024-10-22,London-HQ,4K-Camera,9.0,1433.1535181435447
POS_00417,2024-10-07,Berlin-West,Lithium-Cell,3.0,253.86833571460164
POS_00418,2024-07-17,Berlin-West,Controller-Pro,9.0,2859.303531784829
POS_00419,2024-11-13,NYC-East,Landing-Gear,9.0,401.60159692837715
POS_00420,2024-09-05,Berlin-West,Landing-Gear,9.0,2992.9969241525573
POS_00421,2024-11-29,Berlin-West,Falcon-Drone,7.0,382.8998975085804
POS_00422,2024-07-30,Tokyo-Central,4K-Camera,4.0,1542.7198191549933
POS_00423,2024-10-30,Paris-South,Falcon-Drone,6.0,2351.1307646836526
POS_00424,2024-12-11,Paris-South,Controller-Pro,2.0,2798.7858965308865
POS_00425,2024-11-28,London-HQ,Falcon-Drone,7.0,2032.8863355088088
POS_00426,2024-08-26,Tokyo-Central,Controller-Pro,7.0,1683.6671116877
POS_00427,2024-09-14,Berlin-West,Signal-Booster,7.0,2910.5331268508253
POS_00428,2024-11-09,Tokyo-Central,Falcon-Drone,7.0,1283.2708297983886
POS_00429,2024-12-22,Berlin-West,Signal-Booster,6.0,75.66589764137078
POS_00430,2024-08-06,Paris-South,4K-Camera,4.0,648.2585761613409
POS_00431,2024-09-12,London-HQ,4K-Camera,8.0,1199.4099249186822
POS_00432,2024-12-04,Paris-South,Falcon-Drone,2.0,2262.3332940727087
POS_00433,2024-12-10,Paris-South,Landing-Gear,1.0,1965.3413193209572
POS_00434,2024-11-03,Tokyo-Central,Signal-Booster,5.0,-64.23666771404987
POS_00435,2024-11-07,Tokyo-Central,Falcon-Drone,1.0,1515.777617415473
POS_00436,2024-09-27,London-HQ,Signal-Booster,7.0,2457.131952288556
POS_00437,2024-09-13,Berlin-West,Falcon-Drone,2.0,533.4486284106687
POS_00438,2024-08-02,Berlin-West,Signal-Booster,8.0,485.0621761606408
POS_00439,2024-08-29,London-HQ,4K-Camera,1.0,768.1400324477764
POS_00440,2024-10-23,Paris-South,4K-Camera,4.0,1232.3280261276802
POS_00441,2024-12-01,Tokyo-Central,Lithium-Cell,8.0,994.4496802483095
POS_00442,2024-11-21,Paris-South,Landing-Gear,7.0,1708.2790514375993
POS_00443,2024-08-10,Tokyo-Central,Falcon-Drone,9.0,2994.3687589336764
POS_00444,2024-09-24,Berlin-West,4K-Camera,1.0,56.18729201095414
POS_00445,2024-08-15,Paris-South,Controller-Pro,1.0,950.9596709486343
POS_00446,2024-08-28,London-HQ,Landing-Gear,2.0,1208.5142047879076
POS_00447,2024-07-08,NYC-East,Controller-Pro,5.0,53.87453042647144
POS_00448,2024-12-25,NYC-East,Signal-Booster,,860.9591635411701
POS_00449,2024-09-03,Berlin-West,Signal-Booster,3.0,1267.0782972403226
POS_00450,2024-09-25,Tokyo-Central,Controller-Pro,9.0,1181.895049633303
POS_00451,2024-07-03,London-HQ,Controller-Pro,1.0,41.56135514483287
POS_00452,2024-10-18,London-HQ,Falcon-Drone,6.0,156.58287082248404
POS_00453,2024-12-14,London-HQ,Landing-Gear,4.0,2941.993416128959
POS_00454,2024-11-03,London-HQ,Landing-Gear,4.0,2884.471947235154
POS_00455,2024-09-30,Berlin-West,Signal-Booster,4.0,2818.130428635075
POS_00456,2024-10-09,Berlin-West,4K-Camera,9.0,561.8445627971005
POS_00457,2024-12-15,NYC-East,4K-Camera,1.0,1401.9005226236063
POS_00458,2024-08-24,Tokyo-Central,Signal-Booster,1.0,1506.310284624633
POS_00459,2024-09-01,NYC-East,Landing-Gear,,2898.235516824667
POS_00460,2024-10-01,Berlin-West,Landing-Gear,7.0,875.5753839601446
POS_00461,2024-07-16,NYC-East,Controller-Pro,,773.0464427601256
POS_00462,2024-09-24,Tokyo-Central,4K-Camera,,176.6536860878736
POS_00463,2024-07-23,London-HQ,Signal-Booster,3.0,-79.41809655144559
POS_00464,2024-11-15,Tokyo-Central,Controller-Pro,2.0,1975.9179488067825
POS_00465,2024-09-05,Paris-South,Signal-Booster,5.0,2983.740060317563
POS_00466,2024-11-17,London-HQ,Signal-Booster,8.0,2694.631173534509
POS_00467,2024-10-20,Tokyo-Central,Landing-Gear,2.0,2388.3614311399224
POS_00468,2024-12-11,London-HQ,Lithium-Cell,8.0,336.9409000720988
POS_00469,2024-10-04,London-HQ,Landing-Gear,9.0,1901.1950020904512
POS_00470,2024-09-14,Tokyo-Central,4K-Camera,5.0,1837.3530571205522
POS_00471,2024-12-26,Tokyo-Central,Lithium-Cell,3.0,-19.366266357343676
POS_00472,2024-08-04,Berlin-West,4K-Camera,2.0,1340.972635326866
POS_00473,2024-09-20,NYC-East,Controller-Pro,5.0,2382.629394898011
POS_00474,2024-10-01,NYC-East,Landing-Gear,2.0,2804.1024231645397
POS_00475,2024-09-24,NYC-East,Falcon-Drone,1.0,-47.276863739352
POS_00476,2024-12-15,Paris-South,Landing-Gear,4.0,158.38486910713488
POS_00477,2024-10-30,London-HQ,4K-Camera,2.0,1727.9370669266004
POS_00478,2024-09-06,NYC-East,Landing-Gear,9.0,833.967585837148
POS_00479,2024-11-10,Tokyo-Central,Falcon-Drone,8.0,1336.2510494871256
POS_00480,2024-11-06,London-HQ,4K-Camera,5.0,8.405136699706503
POS_00481,2024-10-22,NYC-East,4K-Camera,1.0,1281.805326268533
POS_00482,2024-10-11,Berlin-West,Landing-Gear,2.0,2204.1891438635093
POS_00483,2024-12-06,London-HQ,Lithium-Cell,3.0,1463.214263703056
POS_00484,2024-08-16,Paris-South,Signal-Booster,3.0,96.61665481382258
POS_00485,2024-07-27,London-HQ,Lithium-Cell,4.0,84.39046791831345
POS_00486,2024-12-17,Berlin-West,Falcon-Drone,1.0,33.88495804037569
POS_00487,2024-07-21,NYC-East,Controller-Pro,6.0,547.1799523980013
POS_00488,2024-11-28,Paris-South,4K-Camera,8.0,165.11625744236056
POS_00489,2024-10-28,NYC-East,Landing-Gear,8.0,-44.517902904247485
POS_00490,2024-10-19,London-HQ,4K-Camera,6.0,413.55017011525524
POS_00491,2024-12-22,NYC-East,Falcon-Drone,3.0,2066.046171771586
POS_00492,2024-08-28,London-HQ,Controller-Pro,6.0,1576.9755981569301
POS_00493,2024-10-31,NYC-East,Lithium-Cell,7.0,1874.68390557338
POS_00494,2024-12-02,NYC-East,Falcon-Drone,9.0,1441.4806090899472
POS_00495,2024-07-29,Tokyo-Central,4K-Camera,9.0,2413.3429494309544
POS_00496,2024-09-24,Berlin-West,Falcon-Drone,3.0,955.3974445695208
POS_00497,2024-08-12,London-HQ,4K-Camera,3.0,1301.6294563391757
POS_00498,2024-08-26,Berlin-West,Lithium-Cell,5.0,1177.2133035932495
POS_00499,2024-12-25,Berlin-West,Falcon-Drone,5.0,746.7750113685348
POS_00500,2024-09-14,London-HQ,Controller-Pro,3.0,2086.363457195925
POS_00501,2024-07-07,Paris-South,Signal-Booster,6.0,1901.1101877067608
POS_00502,2024-07-29,NYC-East,Lithium-Cell,7.0,723.2201775648257
POS_00503,2024-12-02,Paris-South,Landing-Gear,9.0,1150.6710134132106
POS_00504,2024-12-10,Tokyo-Central,4K-Camera,2.0,1852.7595298216083
POS_00505,2024-10-12,Berlin-West,Lithium-Cell,1.0,2019.845139690542
POS_00506,2024-09-05,London-HQ,Signal-Booster,9.0,1410.7940892028944
POS_00507,2024-11-28,Tokyo-Central,Falcon-Drone,9.0,2266.9728552614465
POS_00508,2024-12-07,Tokyo-Central,Signal-Booster,9.0,2691.7141239212824
POS_00509,2024-09-28,Tokyo-Central,Signal-Booster,7.0,2767.052956854236
POS_00510,2024-11-08,London-HQ,Falcon-Drone,2.0,883.552697617999
POS_00511,2024-08-19,Paris-South,Lithium-Cell,8.0,2377.936264161143
POS_00512,2024-09-01,Tokyo-Central,Signal-Booster,2.0,109.68280844274508
POS_00513,2024-09-10,London-HQ,Signal-Booster,7.0,2960.130082832186
POS_00514,2024-12-09,Paris-South,Landing-Gear,1.0,75.68542824236516
POS_00515,2024-09-08,London-HQ,Landing-Gear,8.0,85.79744179332295
POS_00516,2024-12-22,Paris-South,Landing-Gear,9.0,-44.25180041499133
POS_00517,2024-08-21,NYC-East,Controller-Pro,4.0,1663.1954203466546
POS_00518,2024-08-08,Tokyo-Central,Landing-Gear,5.0,2572.425309928422
POS_00519,2024-10-22,Tokyo-Central,Lithium-Cell,4.0,2484.7796986615813
POS_00520,2024-09-28,Paris-South,Controller-Pro,4.0,2668.693172432342
POS_00521,2024-08-08,Paris-South,Signal-Booster,1.0,-77.89525235042706
POS_00522,2024-07-13,Paris-South,4K-Camera,9.0,633.8728447574798
POS_00523,2024-10-06,Berlin-West,Lithium-Cell,,673.0923083038961
POS_00524,2024-07-12,Paris-South,Controller-Pro,6.0,2625.5867732440893
POS_00525,2024-09-06,Tokyo-Central,Controller-Pro,2.0,1501.4340826513205
POS_00526,2024-12-10,Berlin-West,Controller-Pro,6.0,684.2478567533793
POS_00527,2024-08-09,NYC-East,Controller-Pro,9.0,895.1634270546442
POS_00528,2024-10-22,Tokyo-Central,4K-Camera,9.0,410.2209609573442
POS_00529,2024-11-14,Paris-South,Landing-Gear,3.0,1185.9222797170407
POS_00530,2024-12-24,London-HQ,Landing-Gear,2.0,463.762322494096
POS_00531,2024-10-17,NYC-East,Lithium-Cell,9.0,2324.770599231605
POS_00532,2024-07-03,Tokyo-Central,Landing-Gear,6.0,2648.947042958265
POS_00533,2024-10-14,London-HQ,4K-Camera,1.0,2943.122061279222
POS_00534,2024-08-08,NYC-East,Controller-Pro,1.0,2170.1899585382075
POS_00535,2024-09-16,Berlin-West,Lithium-Cell,7.0,1825.5101087574756
POS_00536,2024-10-04,Berlin-West,Falcon-Drone,6.0,1290.032406233251
POS_00537,2024-09-13,Paris-South,Signal-Booster,8.0,299.0329695867431
POS_00538,2024-10-31,Berlin-West,Falcon-Drone,3.0,844.0050502988388
POS_00539,2024-12-10,Berlin-West,Signal-Booster,6.0,64.55146301766351
POS_00540,2024-08-12,Paris-South,Signal-Booster,,2684.192708888303
POS_00541,2024-10-27,Paris-South,4K-Camera,3.0,1424.510654403137
POS_00542,2024-08-03,Berlin-West,Controller-Pro,1.0,1853.465484559387
POS_00543,2024-11-06,NYC-East,4K-Camera,9.0,216.87719295818687
POS_00544,2024-12-19,Tokyo-Central,Signal-Booster,6.0,1289.2071462545748
POS_00545,2024-09-04,Tokyo-Central,Controller-Pro,,1480.1270656505703
POS_00546,2024-10-05,Tokyo-Central,Signal-Booster,5.0,1369.3209194593048
POS_00547,2024-09-15,NYC-East,4K-Camera,5.0,1805.435683490374
POS_00548,2024-11-18,Tokyo-Central,Controller-Pro,2.0,986.8070019514967
POS_00549,2024-08-07,Paris-South,Lithium-Cell,4.0,894.5977849334565
POS_00550,2024-11-30,London-HQ,Falcon-Drone,2.0,-82.69115636720419
POS_00551,2024-07-10,Berlin-West,Signal-Booster,1.0,2651.310548171313
POS_00552,2024-07-15,Paris-South,Falcon-Drone,7.0,2050.8868634235196
POS_00553,2024-12-21,Berlin-West,Controller-Pro,,-88.09151838034781
POS_00554,2024-10-09,NYC-East,Landing-Gear,6.0,-28.478857415320064
POS_00555,2024-12-09,Tokyo-Central,Controller-Pro,4.0,981.8977957868574
POS_00556,2024-10-11,Berlin-West,Controller-Pro,4.0,286.81904450638945
POS_00557,2024-08-03,Paris-South,4K-Camera,4.0,2517.753750683246
POS_00558,2024-07-15,London-HQ,Controller-Pro,4.0,1985.512430249884
POS_00559,2024-09-09,London-HQ,Falcon-Drone,9.0,983.7142607911505
POS_00560,2024-09-06,Paris-South,Signal-Booster,1.0,820.4539170024135
POS_00561,2024-12-16,Tokyo-Central,Falcon-Drone,9.0,1978.9424456410347
POS_00562,2024-12-23,London-HQ,Falcon-Drone,8.0,2092.782041743459
POS_00563,2024-12-17,Berlin-West,Lithium-Cell,6.0,355.3626006970635
POS_00564,2024-11-04,NYC-East,4K-Camera,5.0,867.4218169326248
POS_00565,2024-09-03,NYC-East,Lithium-Cell,3.0,1099.1257648977746
POS_00566,2024-11-15,London-HQ,Controller-Pro,3.0,857.84756861155
POS_00567,2024-12-16,Berlin-West,Lithium-Cell,5.0,495.91444771671115
POS_00568,2024-10-20,Paris-South,Landing-Gear,,1629.771016869045
POS_00569,2024-09-16,London-HQ,Falcon-Drone,2.0,2116.348587608033
POS_00570,2024-07-03,Berlin-West,Signal-Booster,5.0,1275.6468106433274
POS_00571,2024-09-01,NYC-East,Falcon-Drone,3.0,2740.181812829472
POS_00572,2024-10-27,Berlin-West,Landing-Gear,6.0,2391.1208097685103
POS_00573,2024-08-16,Paris-South,Signal-Booster,4.0,1456.5081834424436
POS_00574,2024-11-07,Paris-South,Landing-Gear,1.0,820.8184876615992
POS_00575,2024-11-07,London-HQ,4K-Camera,3.0,-5.212201501593867
POS_00576,2024-12-07,Paris-South,Controller-Pro,6.0,1531.2214545749437
POS_00577,2024-08-31,Tokyo-Central,Controller-Pro,3.0,2458.6208915114835
POS_00578,2024-11-12,Berlin-West,Falcon-Drone,7.0,2976.3946656930916
POS_00579,2024-12-03,Paris-South,Falcon-Drone,3.0,1055.3888524350016
POS_00580,2024-08-24,NYC-East,Landing-Gear,5.0,1730.5321214101543
POS_00581,2024-09-01,Berlin-West,Falcon-Drone,9.0,566.5961921302722
POS_00582,2024-07-03,Berlin-West,Signal-Booster,1.0,2471.9065682472237
POS_00583,2024-07-25,Berlin-West,4K-Camera,6.0,2201.09540339705
POS_00584,2024-07-10,London-HQ,4K-Camera,2.0,-5.758551691066742
POS_00585,2024-11-15,NYC-East,Controller-Pro,3.0,646.7115381438092
POS_00586,2024-12-19,NYC-East,Lithium-Cell,6.0,261.9096952220508
POS_00587,2024-11-13,London-HQ,Falcon-Drone,3.0,2090.6511030304137
POS_00588,2024-07-26,Berlin-West,Controller-Pro,4.0,2603.9637726371025
POS_00589,2024-10-16,Paris-South,Falcon-Drone,5.0,809.5263171157527
POS_00590,2024-07-09,London-HQ,Controller-Pro,5.0,1571.0620039479018
POS_00591,2024-07-03,Berlin-West,Controller-Pro,6.0,1355.8483461650032
POS_00592,2024-09-04,London-HQ,Landing-Gear,9.0,662.0569829459994
POS_00593,2024-12-04,Berlin-West,4K-Camera,7.0,1783.3380197314202
POS_00594,2024-12-16,Tokyo-Central,Controller-Pro,9.0,90.07481360344363
POS_00595,2024-08-01,London-HQ,Controller-Pro,9.0,793.8308463304047
POS_00596,2024-10-14,London-HQ,Controller-Pro,2.0,2756.6115669742553
POS_00597,2024-12-18,London-HQ,Falcon-Drone,8.0,2434.5781519725992
POS_00598,2024-11-10,Paris-South,Signal-Booster,7.0,2919.578616756501
POS_00599,2024-12-24,Paris-South,Falcon-Drone,8.0,2090.796110348206
POS_00600,2024-10-31,NYC-East,Controller-Pro,5.0,2243.018339920895
POS_00601,2024-07-24,Paris-South,Lithium-Cell,1.0,2755.3763544025255
POS_00602,2024-07-24,London-HQ,4K-Camera,6.0,2903.2965259811863
POS_00603,2024-12-16,Berlin-West,4K-Camera,4.0,506.06715113358484
POS_00604,2024-10-16,London-HQ,Falcon-Drone,8.0,707.3526304576544
POS_00605,2024-09-21,Berlin-West,Lithium-Cell,5.0,309.0541044194374
POS_00606,2024-09-01,Tokyo-Central,Falcon-Drone,4.0,2541.625475135353
POS_00607,2024-08-05,Berlin-West,Lithium-Cell,3.0,2758.85078684652
POS_00608,2024-11-08,London-HQ,Lithium-Cell,8.0,2537.3887296943685
POS_00609,2024-08-31,Paris-South,Falcon-Drone,,2462.3833942790006
POS_00610,2024-12-05,Tokyo-Central,4K-Camera,8.0,2102.310857010887
POS_00611,2024-07-22,Paris-South,Landing-Gear,9.0,1813.0561134368963
POS_00612,2024-08-31,Paris-South,4K-Camera,1.0,1454.718618326337
POS_00613,2024-12-12,Paris-South,Falcon-Drone,8.0,2103.6399079011458
POS_00614,2024-09-01,Paris-South,Falcon-Drone,4.0,1565.5079902619557
POS_00615,2024-08-08,NYC-East,4K-Camera,7.0,1898.3038882268224
POS_00616,2024-07-27,Berlin-West,Lithium-Cell,9.0,447.8668627124101
POS_00617,2024-11-23,NYC-East,Landing-Gear,3.0,2295.907087583314
POS_00618,2024-10-13,Berlin-West,Falcon-Drone,8.0,1718.4221538764928
POS_00619,2024-07-19,Berlin-West,Signal-Booster,6.0,2087.9280634785214
POS_00620,2024-07-04,Tokyo-Central,Landing-Gear,4.0,906.7793931449457
POS_00621,2024-08-16,Paris-South,Controller-Pro,3.0,1116.1231504372467
POS_00622,2024-08-22,Tokyo-Central,Landing-Gear,3.0,1374.1641765069899
POS_00623,2024-08-17,NYC-East,4K-Camera,1.0,930.4021748448827
POS_00624,2024-11-26,Tokyo-Central,Lithium-Cell,5.0,809.4363071902294
POS_00625,2024-09-24,Paris-South,4K-Camera,6.0,2514.8668805695474
POS_00626,2024-11-24,Tokyo-Central,Signal-Booster,2.0,1442.365196122778
POS_00627,2024-11-14,Tokyo-Central,Falcon-Drone,7.0,478.34369571111324
POS_00628,2024-07-08,London-HQ,Controller-Pro,9.0,715.9684496858162
POS_00629,2024-11-21,Paris-South,Landing-Gear,9.0,796.1698573640975
POS_00630,2024-12-16,Tokyo-Central,Falcon-Drone,3.0,2576.059853665253
POS_00631,2024-08-14,Paris-South,Lithium-Cell,3.0,285.5893115621797
POS_00632,2024-10-29,Paris-South,Falcon-Drone,8.0,2588.018902022971
POS_00633,2024-09-16,Tokyo-Central,Landing-Gear,9.0,1843.7793986346571
POS_00634,2024-09-10,Tokyo-Central,Controller-Pro,2.0,872.8566778972317
POS_00635,2024-11-07,Tokyo-Central,Lithium-Cell,8.0,2370.4466929997648
POS_00636,2024-07-12,Tokyo-Central,Signal-Booster,1.0,1007.2012297728375
POS_00637,2024-11-15,Tokyo-Central,Landing-Gear,9.0,2727.6192087072
POS_00638,2024-08-06,NYC-East,4K-Camera,4.0,2938.6354794987483
POS_00639,2024-10-09,London-HQ,Falcon-Drone,3.0,2864.3606427384266
POS_00640,2024-12-11,Tokyo-Central,4K-Camera,3.0,1977.5915507501036
POS_00641,2024-08-23,London-HQ,Signal-Booster,8.0,1637.1696872483574
POS_00642,2024-08-21,Paris-South,Falcon-Drone,1.0,652.828241197799
POS_00643,2024-10-15,Berlin-West,4K-Camera,2.0,1303.9046739432522
POS_00644,2024-11-15,NYC-East,Signal-Booster,4.0,1012.447845552332
POS_00645,2024-11-25,Paris-South,Falcon-Drone,3.0,606.0453259283177
POS_00646,2024-08-31,Tokyo-Central,Falcon-Drone,7.0,2094.536087189434
POS_00647,2024-12-03,London-HQ,Landing-Gear,1.0,1612.2333012749116
POS_00648,2024-10-28,Berlin-West,Falcon-Drone,1.0,626.1242467986847
POS_00649,2024-07-26,Tokyo-Central,4K-Camera,3.0,542.3392842843521
POS_00650,2024-11-22,Paris-South,Falcon-Drone,2.0,404.5623612774578
POS_00651,2024-08-14,NYC-East,Signal-Booster,3.0,974.2710062651561
POS_00652,2024-09-01,London-HQ,Controller-Pro,3.0,2367.117510647624
POS_00653,2024-08-28,Berlin-West,4K-Camera,7.0,2390.0436972239995
POS_00654,2024-09-15,Tokyo-Central,Signal-Booster,2.0,2585.10310604922
POS_00655,2024-11-10,NYC-East,4K-Camera,1.0,1331.8261958063317
POS_00656,2024-10-08,NYC-East,Landing-Gear,9.0,982.4429874427215
POS_00657,2024-07-28,London-HQ,Falcon-Drone,5.0,1061.7204626183625
POS_00658,2024-08-07,London-HQ,4K-Camera,8.0,2307.5418721482424
POS_00659,2024-10-22,NYC-East,Lithium-Cell,4.0,1707.290755486629
POS_00660,2024-09-17,London-HQ,4K-Camera,2.0,212.81962926965366
POS_00661,2024-09-02,Berlin-West,4K-Camera,4.0,879.693314893267
