LOG_ID,EVENT_TIME,LOCATION,ITEM,UNITS,PRICE_PER_UNIT
CSV_00391,2023-11-11,Tokyo-04,Cables,4,522.5678022866208
CSV_00392,2023-09-21,Berlin-03,Phone,6,1533.6364289461278
CSV_00393,2023-09-09,Berlin-03,Mouse,6,1401.0418594913187
CSV_00394,2023-11-07,Tokyo-04,Cables,4,925.8870478780777
CSV_00395,2023-09-10,Berlin-03,Laptop,7,578.4207485116792
CSV_00396,2023-07-03,Tokyo-04,TV,QTY_ERR,-41.86033827734451
CSV_00397,2023-11-09,London-01,Monitor,8,305.8419613931525
CSV_00398,2023-10-23,Tokyo-04,Laptop,5,19.77046044943245
CSV_00399,2023-07-09,Berlin-03,Phone,8,-57.08644683806841
CSV_00400,2023-12-01,NYC-02,TV,5,-306.25994584564455
CSV_00401,2023-09-11,Paris-05,Mouse,3,1645.0763634681916
CSV_00402,2023-08-04,Paris-05,Phone,5,-289.1682128261626
CSV_00403,2023-10-08,Paris-05,Cables,9,572.0913328330978
CSV_00404,2023-07-29,NYC-02,Cables,6,182.1786268380289
CSV_00405,2023-10-25,NYC-02,Laptop,2,451.0809312218382
CSV_00406,2023-11-25,Berlin-03,Cables,8,525.2093726390185
CSV_00407,2023-07-20,London-01,Phone,8,757.1886941478501
CSV_00408,2023-11-14,NYC-02,Phone,4,-303.23249657870906
CSV_00409,2023-10-02,Berlin-03,Laptop,,-170.24015292299782
CSV_00410,2023-11-01,Berlin-03,Monitor,4,1377.9162769890597
CSV_00411,2023-09-16,Tokyo-04,Keyboard,7,628.8205371977172
CSV_00412,2023-08-06,Paris-05,TV,1,159.46025612068502
CSV_00413,2023-11-29,Berlin-03,Phone,7,428.60232308092895
CSV_00414,2023-12-13,Paris-05,Monitor,7,197.99172789144905
CSV_00415,2023-12-21,NYC-02,Mouse,6,122.45816557878561
CSV_00416,2023-09-11,NYC-02,Monitor,4,897.0020858849907
CSV_00417,2023-10-29,Berlin-03,Phone,3,1096.4244451686352
CSV_00418,2023-09-10,NYC-02,Cables,8,575.4111312862492
CSV_00419,2023-12-01,Paris-05,Monitor,6,830.4657320716556
CSV_00420,2023-07-23,NYC-02,Mouse,3,1916.3942335691245
CSV_00421,2023-11-04,Berlin-03,Laptop,2,1780.8827174728458
CSV_00422,2023-07-11,NYC-02,Keyboard,2,1990.1178053161639
CSV_00423,2023-10-30,Tokyo-04,Laptop,,1014.5514005098385
CSV_00424,2023-11-06,London-01,Phone,5,945.5115141914903
CSV_00425,2023-09-03,Paris-05,Keyboard,2,1993.7642329337532
CSV_00426,2023-12-21,Berlin-03,Cables,5,858.6873009609083
CSV_00427,2023-09-22,NYC-02,Laptop,8,1314.2399661647676
CSV_00428,2023-10-22,NYC-02,Phone,9,73.0979069300804
CSV_00429,2023-08-17,NYC-02,Laptop,4,-83.02070487519114
CSV_00430,2023-10-03,London-01,Phone,8,-378.72032493428196
CSV_00431,2023-11-13,Paris-05,Laptop,4,-203.11103933389455
CSV_00432,2023-09-20,Berlin-03,Mouse,8,-100.17650080119773
CSV_00433,2023-12-03,NYC-02,Cables,2,-127.2552638265127
CSV_00434,2023-12-15,Tokyo-04,Phone,2,1028.425141398933
CSV_00435,2023-08-25,NYC-02,TV,6,1686.0969629018596
CSV_00436,2023-09-27,Paris-05,Phone,5,628.3247891398814
CSV_00437,2023-11-10,Berlin-03,Phone,2,264.7977743506276
CSV_00438,2023-09-29,London-01,TV,7,532.2200746633953
CSV_00439,2023-09-11,Tokyo-04,TV,,1541.6932067161547
CSV_00440,2023-08-20,Tokyo-04,Keyboard,5,1114.1169806468317
CSV_00441,2023-12-26,Tokyo-04,Keyboard,9,466.5804805342642
CSV_00442,2023-11-23,Paris-05,Laptop,8,1291.995073259881
CSV_00443,2023-10-14,Tokyo-04,Mouse,8,1551.6063682457238
CSV_00444,2023-08-04,Tokyo-04,Phone,5,-232.65984126064023
CSV_00445,2023-08-02,Tokyo-04,Cables,QTY_ERR,643.9178089307536
CSV_00446,2023-12-20,NYC-02,Cables,7,-18.708958283108018
CSV_00447,2023-07-22,Berlin-03,Phone,4,1852.0780866950267
CSV_00448,2023-11-22,NYC-02,Phone,8,418.84897163045594
CSV_00449,2023-09-29,Paris-05,Laptop,QTY_ERR,-381.9093157757154
CSV_00450,2023-12-07,NYC-02,Cables,1,524.0704155997103
CSV_00451,2023-10-19,Berlin-03,Cables,2,877.97089885287
CSV_00452,2023-12-05,Berlin-03,Cables,5,-497.2711474426076
CSV_00453,2023-12-08,Tokyo-04,Mouse,2,1663.773596515367
CSV_00454,2023-09-28,Tokyo-04,Cables,9,374.4890769860697
CSV_00455,2023-10-23,Berlin-03,Cables,1,865.745174697202
CSV_00456,2023-12-17,London-01,Mouse,9,-494.38572880586185
CSV_00457,2023-11-21,Tokyo-04,Mouse,7,274.1105242679125
CSV_00458,2023-11-03,Tokyo-04,Keyboard,4,190.882422250417
CSV_00459,2023-09-23,Paris-05,TV,1,1083.1343038724729
CSV_00460,2023-08-30,Paris-05,TV,QTY_ERR,1175.431730147337
CSV_00461,2023-08-17,NYC-02,Monitor,6,1677.703139670311
CSV_00462,2023-08-11,Tokyo-04,Cables,3,1293.152128691577
CSV_00463,2023-10-17,Tokyo-04,Keyboard,3,1579.3028137329643
CSV_00464,2023-11-08,Berlin-03,Monitor,9,1283.817581761493
CSV_00465,2023-09-24,Berlin-03,Laptop,5,-387.89890790021803
CSV_00466,2023-08-22,Paris-05,TV,9,1309.240993671656
CSV_00467,2023-11-23,Paris-05,Monitor,4,1645.406692955894
CSV_00468,2023-07-30,London-01,Phone,7,1448.576519508358
CSV_00469,2023-07-17,Berlin-03,Monitor,4,1560.447963359859
CSV_00470,2023-12-06,NYC-02,Cables,6,596.1728382373203
CSV_00471,2023-09-25,NYC-02,Keyboard,1,1514.247963338205
CSV_00472,2023-09-13,London-01,Mouse,8,1432.8993744691418
CSV_00473,2023-09-27,London-01,Monitor,3,1127.9191952063306
CSV_00474,2023-07-31,NYC-02,Mouse,3,770.0682888845522
CSV_00475,2023-08-24,Paris-05,Laptop,3,1327.2351352167382
CSV_00476,2023-07-30,London-01,Keyboard,2,-37.2104110877695
CSV_00477,2023-10-04,London-01,Phone,2,-311.1626981283265
CSV_00478,2023-11-08,London-01,Phone,1,-259.3896896060711
CSV_00479,2023-12-08,NYC-02,Monitor,7,681.4950971054022
CSV_00480,2023-07-14,Berlin-03,Mouse,8,1508.443928594803
CSV_00481,2023-07-14,Paris-05,Phone,6,1495.0387967611307
CSV_00482,2023-10-23,Tokyo-04,Cables,4,878.0267728415163
CSV_00483,2023-12-23,Tokyo-04,Keyboard,4,1184.7234973659522
CSV_00484,2023-07-07,Paris-05,Monitor,5,126.26217281739594
CSV_00485,2023-12-15,London-01,TV,6,1107.7338955474934
CSV_00486,2023-09-27,Tokyo-04,Mouse,5,1607.5358871124067
CSV_00487,2023-07-10,Berlin-03,Cables,7,1116.8564652113694
CSV_00488,2023-09-04,Paris-05,Phone,6,439.300586599299
CSV_00489,2023-07-06,Berlin-03,Keyboard,1,50.16928688715461
CSV_00490,2023-08-27,Berlin-03,Monitor,6,-414.6752398220553
CSV_00491,2023-08-18,London-01,Phone,9,383.32859121471733
CSV_00492,2023-09-25,Paris-05,Phone,3,1891.2027430780677
CSV_00493,2023-07-13,Tokyo-04,Mouse,8,1665.3151477354259
CSV_00494,2023-08-29,Paris-05,TV,3,1892.0838202564755
CSV_00495,2023-11-28,Tokyo-04,TV,3,1515.8224371183965
CSV_00496,2023-12-04,Paris-05,Laptop,3,28.41660953778296
CSV_00497,2023-08-31,Tokyo-04,Phone,8,1647.9223827828841
CSV_00498,2023-09-16,Paris-05,TV,6,143.7850045015092
CSV_00499,2023-12-24,NYC-02,Mouse,4,683.6458810494223
CSV_00500,2023-07-24,London-01,Monitor,5,602.5119162235999
CSV_00501,2023-10-31,London-01,Monitor,6,-448.4334199655891
CSV_00502,2023-12-25,NYC-02,Phone,4,-57.36799087495257
CSV_00503,2023-09-23,Tokyo-04,Mouse,1,-145.33353459548601
CSV_00504,2023-10-16,Berlin-03,Monitor,2,526.7854292545198
CSV_00505,2023-09-28,NYC-02,TV,5,1480.6387204454522
CSV_00506,2023-08-27,Berlin-03,Cables,7,456.65879625593675
CSV_00507,2023-08-16,Tokyo-04,Mouse,2,415.7677971102862
CSV_00508,2023-12-01,Berlin-03,Keyboard,7,891.7264535257734
CSV_00509,2023-07-11,Tokyo-04,Keyboard,6,1750.0589941443145
CSV_00510,2023-07-16,Tokyo-04,Keyboard,7,-205.29303896211945
CSV_00511,2023-11-30,Berlin-03,Cables,5,794.8043341036046
CSV_00512,2023-07-29,Paris-05,Cables,1,-106.46078893566596
CSV_00513,2023-08-10,Paris-05,TV,6,1068.058957269957
CSV_00514,2023-08-28,Paris-05,Phone,2,136.85517873250387
CSV_00515,2023-10-29,London-01,TV,2,1637.059533166419
CSV_00516,2023-12-10,Paris-05,Cables,3,1992.2660367619878
CSV_00517,2023-12-02,Berlin-03,Mouse,3,272.75956222991044
CSV_00518,2023-10-21,Berlin-03,Monitor,1,666.4042628581547
CSV_00519,2023-07-15,Paris-05,Monitor,,362.5824161626566
CSV_00520,2023-10-27,NYC-02,Phone,1,1981.31795065501
CSV_00521,2023-07-25,London-01,Cables,8,1062.4250958933592
CSV_00522,2023-07-09,Berlin-03,Phone,2,-257.32667961265844
CSV_00523,2023-12-05,Tokyo-04,Mouse,6,929.8777540479946
CSV_00524,2023-09-15,Berlin-03,TV,6,1376.6434061792763
CSV_00525,2023-07-24,London-01,Cables,6,1017.5805956577403
CSV_00526,2023-09-11,Paris-05,Keyboard,5,353.95763072396323
CSV_00527,2023-11-20,London-01,Keyboard,8,-12.235485817931135
CSV_00528,2023-09-10,Paris-05,Cables,9,1628.1153087646899
CSV_00529,2023-10-26,Berlin-03,TV,3,1210.4943586867016
CSV_00530,2023-07-25,Berlin-03,Cables,2,315.3145786291843
CSV_00531,2023-12-21,London-01,TV,6,554.4537117135735
CSV_00532,2023-07-03,London-01,Keyboard,1,782.7381141717117
CSV_00533,2023-11-26,London-01,Laptop,6,1600.824031658295
CSV_00534,2023-10-19,Berlin-03,Phone,8,674.6095505996182
CSV_00535,2023-08-04,Berlin-03,Keyboard,5,-397.0567525924605
CSV_00536,2023-12-14,London-01,Keyboard,4,-391.0260567069702
CSV_00537,2023-09-20,London-01,Mouse,2,-215.3249934865879
CSV_00538,2023-07-19,Berlin-03,TV,6,1094.4068001180942
CSV_00539,2023-11-12,Tokyo-04,Keyboard,5,1984.1766172997118
CSV_00540,2023-11-25,Paris-05,TV,QTY_ERR,1805.703527987043
CSV_00541,2023-12-26,Paris-05,Keyboard,6,1307.2854555034628
CSV_00542,2023-11-24,London-01,Keyboard,5,1779.9393592043966
CSV_00543,2023-08-17,Berlin-03,Cables,4,518.3081163847593
CSV_00544,2023-07-12,Berlin-03,Keyboard,6,381.4053556062129
CSV_00545,2023-10-02,Paris-05,Phone,3,1447.3066395284807
CSV_00546,2023-10-24,Paris-05,Mouse,7,651.7475327912564
CSV_00547,2023-08-06,London-01,Keyboard,2,1164.556910138981
CSV_00548,2023-11-06,NYC-02,Cables,9,-93.73710985204411
CSV_00549,2023-10-16,Berlin-03,Mouse,5,181.7990246456054
CSV_00550,2023-12-23,Berlin-03,Monitor,3,1659.5313930905472
CSV_00551,2023-09-16,Berlin-03,Phone,6,302.71939826883636
CSV_00552,2023-08-28,Paris-05,Phone,1,431.21008126027164
CSV_00553,2023-08-29,NYC-02,Cables,8,1067.4709989774292
CSV_00554,2023-11-12,NYC-02,Laptop,4,254.57824468620902
CSV_00555,2023-07-04,Paris-05,Monitor,2,-369.09906451398115
CSV_00556,2023-09-29,Berlin-03,Phone,5,853.0766469028601
CSV_00557,2023-12-25,London-01,Keyboard,1,73.33908775353802
CSV_00558,2023-10-21,Tokyo-04,Laptop,1,173.76168447448345
CSV_00559,2023-09-07,Tokyo-04,TV,8,879.9168035622552
CSV_00560,2023-07-26,London-01,Phone,4,-279.2556303312098
CSV_00561,2023-12-16,Tokyo-04,Cables,8,1517.443507491076
CSV_00562,2023-07-23,Tokyo-04,Monitor,7,372.60153113168485
CSV_00563,2023-09-26,Berlin-03,Monitor,6,-275.8968294091519
CSV_00564,2023-11-08,London-01,Keyboard,,905.9319559279986
CSV_00565,2023-10-29,London-01,Keyboard,6,-107.95666394722082
CSV_00566,2023-10-29,London-01,TV,4,1921.0371567390453
CSV_00567,2023-07-03,Paris-05,Cables,4,-139.08860282581406
CSV_00568,2023-07-16,NYC-02,Phone,8,549.1200268060174
CSV_00569,2023-12-13,Paris-05,Laptop,9,-5.432525988316286
CSV_00570,2023-07-09,London-01,Laptop,2,134.9686230125542
CSV_00571,2023-09-12,Paris-05,Phone,6,-181.89206814241726
CSV_00572,2023-09-25,Berlin-03,TV,5,1044.328040886575
CSV_00573,2023-08-08,Tokyo-04,Mouse,8,203.5346536422271
CSV_00574,2023-08-25,London-01,TV,8,-246.47899642408112
CSV_00575,2023-11-26,London-01,Laptop,9,458.5653332847677
CSV_00576,2023-12-01,Paris-05,Monitor,9,-74.87526774585177
CSV_00577,2023-09-15,Berlin-03,Mouse,7,879.9173193222298
CSV_00578,2023-07-07,Tokyo-04,TV,3,600.2086113435666
CSV_00579,2023-10-03,Berlin-03,Laptop,4,451.802203088688
CSV_00580,2023-12-06,NYC-02,Laptop,5,1069.5310726750133
CSV_00581,2023-10-09,Paris-05,Cables,1,736.4121755241179
CSV_00582,2023-09-30,Paris-05,Laptop,7,134.6970984751871
CSV_00583,2023-08-22,Paris-05,Keyboard,1,524.4471789424379
CSV_00584,2023-11-27,London-01,Phone,4,1629.066092730212
CSV_00585,2023-11-22,Paris-05,Laptop,5,1566.2516674518201
CSV_00586,2023-11-04,Paris-05,Mouse,5,842.1656677109061
CSV_00587,2023-12-07,Tokyo-04,Cables,1,-284.93461528282455
CSV_00588,2023-09-21,Paris-05,Mouse,8,-348.1156760299499
CSV_00589,2023-11-28,London-01,TV,3,53.04664019364043
CSV_00590,2023-10-06,London-01,Mouse,1,788.9098618037381
CSV_00591,2023-10-23,Paris-05,Monitor,1,983.3473512620105
CSV_00592,2023-08-09,Paris-05,Mouse,3,4.893685964224744
CSV_00593,2023-11-06,Paris-05,Mouse,5,546.5846401199478
CSV_00594,2023-07-12,NYC-02,Phone,4,1076.5932223981092
CSV_00595,2023-11-26,Paris-05,Cables,3,627.1855785055996
CSV_00596,2023-10-11,London-01,Keyboard,7,1205.8666334845007
CSV_00597,2023-08-08,Tokyo-04,Keyboard,6,502.15809701231615
CSV_00598,2023-10-24,Paris-05,Laptop,8,989.9268984696494
CSV_00599,2023-09-22,Berlin-03,Cables,3,-283.9771005996526
CSV_00600,2023-07-30,Berlin-03,Laptop,2,573.8636217965072
CSV_00601,2023-10-25,London-01,Cables,8,-239.525990440579
CSV_00602,2023-09-12,Berlin-03,Monitor,6,1885.2183825892857
CSV_00603,2023-08-30,Berlin-03,Keyboard,3,-445.871786186162
CSV_00604,2023-10-19,Paris-05,Monitor,4,1268.015366167463
CSV_00605,2023-07-23,Paris-05,Monitor,5,1649.4491374262416
CSV_00606,2023-09-05,London-01,Mouse,3,1725.119774684852
CSV_00607,2023-12-20,NYC-02,Cables,3,746.0010641550477
CSV_00608,2023-10-02,London-01,Keyboard,9,1112.5616040243503
CSV_00609,2023-07-29,Paris-05,Keyboard,3,1788.6965071742866
CSV_00610,2023-12-08,Berlin-03,Laptop,5,-368.2447635314577
CSV_00611,2023-07-04,NYC-02,Phone,7,759.8965942116961
CSV_00612,2023-08-06,Berlin-03,Cables,7,1837.0814356797723
CSV_00613,2023-11-04,Paris-05,TV,3,1655.1806718752878
CSV_00614,2023-12-27,Tokyo-04,Monitor,2,1168.905254465429
CSV_00615,2023-08-10,Paris-05,TV,6,401.96160397882227
CSV_00616,2023-07-30,NYC-02,TV,4,-25.170832006069645
CSV_00617,2023-10-07,Berlin-03,Laptop,3,836.15373685452
CSV_00618,2023-09-25,Tokyo-04,Monitor,8,1172.0096195115555
CSV_00619,2023-12-20,Paris-05,Phone,9,627.5963237032886
CSV_00620,2023-09-11,Berlin-03,Laptop,7,-214.54058003010186
CSV_00621,2023-07-28,London-01,Mouse,8,1891.5875336940321
CSV_00622,2023-09-21,NYC-02,Cables,5,514.3242324716712
CSV_00623,2023-09-29,Tokyo-04,Mouse,8,1492.0976617117187
CSV_00624,2023-12-27,Tokyo-04,Keyboard,7,466.2399771918068
CSV_00625,2023-09-29,London-01,TV,8,764.7395128630149
CSV_00626,2023-10-03,London-01,Mouse,9,536.7097145586097
CSV_00627,2023-11-14,Berlin-03,Laptop,9,1308.8423382399128
CSV_00628,2023-08-04,London-01,Keyboard,5,1929.2093764255014
CSV_00629,2023-07-05,Tokyo-04,Monitor,4,-481.8175463035211
CSV_00630,2023-08-21,Paris-05,Cables,7,1834.5465726362054
CSV_00631,2023-09-04,Berlin-03,Monitor,9,1863.8589054399235
CSV_00632,2023-07-16,Berlin-03,Mouse,9,1436.767170038904
CSV_00633,2023-11-12,Berlin-03,Cables,8,1429.9401980855266
CSV_00634,2023-10-23,Paris-05,Monitor,3,201.06883764569557
CSV_00635,2023-07-13,Paris-05,Monitor,7,1929.9752464518156
CSV_00636,2023-10-14,Tokyo-04,Laptop,6,441.8983583153756
CSV_00637,2023-07-29,Tokyo-04,Monitor,9,1444.5749478505095
CSV_00638,2023-11-02,Berlin-03,Keyboard,5,145.20115339480185
CSV_00639,2023-08-15,Tokyo-04,Keyboard,3,129.24199789040404
CSV_00640,2023-10-11,Tokyo-04,Monitor,4,1488.2675825277856
CSV_00641,2023-09-26,Berlin-03,Laptop,1,1911.4790244190044
CSV_00642,2023-10-20,Paris-05,Cables,2,1723.3324118602773
CSV_00643,2023-09-22,Paris-05,Phone,6,1630.706748156866
CSV_00644,2023-10-31,Berlin-03,Laptop,6,144.1757829114939
CSV_00645,2023-11-27,Berlin-03,TV,8,200.5071678472999
CSV_00646,2023-11-05,Tokyo-04,Laptop,4,1570.0454638523288
CSV_00647,2023-10-14,Berlin-03,TV,4,1199.8887496843508
CSV_00648,2023-08-28,London-01,Cables,8,1353.5497271574995
CSV_00649,2023-08-25,Berlin-03,Phone,7,644.7544636953446
CSV_00650,2023-11-11,Paris-05,Phone,8,1799.6025599716909
CSV_00651,2023-08-16,NYC-02,Phone,3,149.3383261668697
CSV_00652,2023-12-02,London-01,Phone,6,-141.5821194665424
CSV_00653,2023-11-26,Tokyo-04,Laptop,2,1281.074331712368
CSV_00654,2023-07-29,NYC-02,TV,8,1848.0312332248968
CSV_00655,2023-08-18,NYC-02,Phone,7,580.6646869947954
CSV_00656,2023-08-18,NYC-02,Keyboard,7,1595.8641857402622
CSV_00657,2023-12-05,NYC-02,Monitor,5,263.1560725435369
CSV_00658,2023-08-14,London-01,TV,6,858.9014742361744
CSV_00659,2023-10-25,Tokyo-04,Monitor,8,1282.217872631865
CSV_00660,2023-07-15,London-01,Phone,9,1392.1119903249605
CSV_00661,2023-11-05,NYC-02,Laptop,2,1473.7554402884816
CSV_00662,2023-12-21,London-01,Mouse,7,474.51507672701916
CSV_00663,2023-07-23,Berlin-03,Monitor,3,-422.4288939549193
CSV_00664,2023-11-27,Tokyo-04,Cables,5,904.182397097361
CSV_00665,2023-12-10,Tokyo-04,Phone,6,1243.0828511006766
CSV_00666,2023-11-23,Paris-05,Mouse,2,-256.31078024704755
CSV_00667,2023-07-22,Berlin-03,TV,7,1898.4943310631206
CSV_00668,2023-09-18,London-01,Monitor,4,1239.3263200809952
CSV_00669,2023-09-17,NYC-02,Cables,9,-84.46126369147026
CSV_00670,2023-12-01,Berlin-03,Phone,2,2.7776696376718064
CSV_00671,2023-10-24,Paris-05,Cables,4,127.94552933460648
CSV_00672,2023-09-30,Berlin-03,Monitor,3,1202.5936382639202
CSV_00673,2023-09-19,Paris-05,Cables,8,372.29048794108394
CSV_00674,2023-11-07,Tokyo-04,Laptop,3,605.3268556759501
CSV_00675,2023-10-15,NYC-02,Cables,1,139.8473941915655
CSV_00676,2023-12-07,Paris-05,Laptop,4,1707.669250125506
CSV_00677,2023-10-07,NYC-02,TV,4,751.088562541443
CSV_00678,2023-09-24,NYC-02,Laptop,6,1467.6402396143326
CSV_00679,2023-07-18,Berlin-03,Laptop,6,-222.6610064942223
CSV_00680,2023-10-05,London-01,Keyboard,3,1019.4049575460169
CSV_00681,2023-10-13,NYC-02,Mouse,5,1510.896278340831
CSV_00682,2023-08-29,Berlin-03,TV,9,-496.37420852218213
CSV_00683,2023-11-25,Paris-05,Laptop,4,1836.855907442456
CSV_00684,2023-10-07,London-01,Phone,8,630.656906309021
CSV_00685,2023-07-11,Tokyo-04,Cables,8,-470.0218899293619
CSV_00686,2023-11-17,NYC-02,Phone,4,-138.55777550906237
CSV_00687,2023-10-17,Tokyo-04,TV,1,944.2637525386315
CSV_00688,2023-08-01,NYC-02,TV,9,1188.3032733734876
CSV_00689,2023-10-11,Paris-05,TV,7,46.96092756840096
CSV_00690,2023-07-17,Paris-05,Phone,3,714.0819875545142
CSV_00691,2023-09-30,Berlin-03,Keyboard,2,376.42787409453274
CSV_00692,2023-09-02,London-01,Laptop,7,1713.6559918845924
CSV_00693,2023-09-13,Berlin-03,Keyboard,3,-427.3523952350939
CSV_00694,2023-12-10,Berlin-03,Laptop,8,-391.0958226728296
CSV_00695,2023-11-02,Tokyo-04,Phone,3,1137.1918470784626
CSV_00696,2023-07-31,Paris-05,TV,8,150.56005258837092
CSV_00697,2023-07-06,Berlin-03,Mouse,1,189.6007826717854
CSV_00698,2023-11-15,London-01,Laptop,2,1118.015867595469
CSV_00699,2023-11-24,Tokyo-04,Laptop,7,1450.0752689833434
CSV_00700,2023-09-09,London-01,TV,7,610.9590252187993
CSV_00701,2023-11-23,NYC-02,Laptop,9,398.89964481040613
CSV_00702,2023-09-25,Paris-05,TV,2,1535.8334680174237
CSV_00703,2023-11-27,Tokyo-04,Keyboard,5,1553.075531673163
CSV_00704,2023-07-29,London-01,Cables,2,459.41022626020856
CSV_00705,2023-12-07,Berlin-03,Laptop,6,1307.250251113298
CSV_00706,2023-08-30,Berlin-03,Keyboard,3,-118.96993522373566
CSV_00707,2023-11-06,NYC-02,TV,5,1022.6472904853706
CSV_00708,2023-10-19,Paris-05,Phone,9,-263.51004504741434
CSV_00709,2023-07-12,Paris-05,Phone,9,36.21091839824612
CSV_00710,2023-09-23,Paris-05,Phone,,197.99058374531353
CSV_00711,2023-09-04,Tokyo-04,Mouse,6,1533.042017239127
CSV_00712,2023-10-05,London-01,Monitor,QTY_ERR,1260.2075897515742
CSV_00713,2023-07-31,Tokyo-04,Mouse,6,856.4276230095345
CSV_00714,2023-07-07,Tokyo-04,Laptop,4,781.8869601997801
CSV_00715,2023-10-12,Tokyo-04,Cables,5,230.0552100325608
CSV_00716,2023-07-27,Tokyo-04,Cables,3,-91.19762200635273
CSV_00717,2023-09-14,Paris-05,Phone,6,1462.3483712114203
CSV_00718,2023-08-14,Tokyo-04,Keyboard,3,463.70972682680133
CSV_00719,2023-07-28,Berlin-03,Phone,1,1538.3545653444246
CSV_00720,2023-11-18,Berlin-03,TV,7,690.1066173598506
CSV_00721,2023-11-16,Berlin-03,Mouse,4,1552.878634765591
CSV_00722,2023-10-31,Berlin-03,Phone,8,1258.0846402808065
CSV_00723,2023-08-01,Berlin-03,Monitor,5,1331.1258272723405
CSV_00724,2023-09-29,Paris-05,Mouse,QTY_ERR,433.196528931799
CSV_00725,2023-10-29,Berlin-03,Keyboard,9,189.74704230461953
CSV_00726,2023-07-31,NYC-02,Monitor,3,1387.816973335328
CSV_00727,2023-10-17,NYC-02,Monitor,QTY_ERR,-389.5580593958604
CSV_00728,2023-08-15,NYC-02,Phone,3,338.9655254704595
CSV_00729,2023-07-27,Paris-05,Phone,3,15.068429802356718
CSV_00730,2023-12-19,London-01,Keyboard,8,-8.641511160274035
CSV_00731,2023-10-09,NYC-02,Laptop,3,830.9478437937635
CSV_00732,2023-12-12,Berlin-03,Keyboard,3,739.381571650887
CSV_00733,2023-07-21,NYC-02,TV,8,371.2218572951158
CSV_00734,2023-11-23,NYC-02,Keyboard,8,1023.4817909493077
CSV_00735,2023-09-03,NYC-02,Mouse,5,1300.6341086795424
CSV_00736,2023-10-16,Tokyo-04,Laptop,1,-46.92927704057473
CSV_00737,2023-07-14,Paris-05,Phone,6,-350.54606138667214
CSV_00738,2023-11-04,NYC-02,Mouse,8,1541.332746418012
CSV_00739,2023-09-14,Berlin-03,Cables,7,347.31798339216925
CSV_00740,2023-11-29,London-01,Mouse,3,13.646774075918188
CSV_00741,2023-08-21,Tokyo-04,Phone,5,1701.9125290202574
CSV_00742,2023-11-26,Tokyo-04,Laptop,QTY_ERR,432.4155318646923
CSV_00743,2023-08-22,London-01,Cables,9,-77.1560166938155
CSV_00744,2023-08-29,London-01,Keyboard,7,1744.868918622908
CSV_00745,2023-07-24,Berlin-03,Cables,5,1519.1153199914302
CSV_00746,2023-09-11,NYC-02,TV,4,61.096808114541545
CSV_00747,2023-09-22,Tokyo-04,Cables,8,981.8199480996516
CSV_00748,2023-10-07,London-01,Keyboard,4,340.83680088668154
CSV_00749,2023-09-15,Berlin-03,Phone,7,-493.7141472893101
CSV_00750,2023-07-03,Berlin-03,Laptop,3,-470.2839778815408
CSV_00751,2023-12-02,NYC-02,Monitor,6,1940.2126353878707
CSV_00752,2023-07-24,NYC-02,TV,1,1064.4510822155694
CSV_00753,2023-09-19,Tokyo-04,Mouse,8,1766.7275137929382
CSV_00754,2023-10-06,Tokyo-04,Mouse,1,1631.9606627305611
CSV_00755,2023-08-15,Tokyo-04,Mouse,5,1000.3816201840366
CSV_00756,2023-08-08,Berlin-03,TV,9,714.1496890164487
CSV_00757,2023-07-25,London-01,Mouse,1,-153.04297329932615
CSV_00758,2023-08-22,Berlin-03,Mouse,3,-189.15856640133688
CSV_00759,2023-12-10,Berlin-03,Phone,3,1994.518860792768
CSV_00760,2023-11-11,Tokyo-04,Laptop,3,-482.8425985308669
CSV_00761,2023-10-30,Paris-05,Mouse,9,1423.5135022742902
CSV_00762,2023-08-15,NYC-02,Monitor,4,1316.308679783791
CSV_00763,2023-08-22,NYC-02,Keyboard,8,925.5715778666861
CSV_00764,2023-07-15,London-01,Keyboard,9,1534.5700585342825
CSV_00765,2023-07-18,London-01,Laptop,4,466.3754618123463
CSV_00766,2023-09-07,Berlin-03,Phone,,-471.99721152941197
CSV_00767,2023-09-07,NYC-02,Cables,QTY_ERR,-109.35420585588588
CSV_00768,2023-09-23,NYC-02,Cables,5,846.3419219185594
CSV_00769,2023-12-13,NYC-02,Monitor,4,753.9726166833991
CSV_00770,2023-10-26,Paris-05,Laptop,8,432.87134238240037
CSV_00771,2023-11-05,Paris-05,TV,5,439.39094626728
CSV_00772,2023-07-13,Tokyo-04,Cables,QTY_ERR,1052.220672954369
CSV_00773,2023-08-17,Tokyo-04,Keyboard,3,1956.5443844285824
CSV_00774,2023-08-17,Berlin-03,Keyboard,1,1758.5046378143334
CSV_00775,2023-08-29,Tokyo-04,Cables,3,-62.08458962303331
CSV_00776,2023-09-06,London-01,Phone,1,1637.1725619581898
CSV_00777,2023-09-28,Berlin-03,Monitor,QTY_ERR,1175.8817445044103
CSV_00778,2023-11-01,Tokyo-04,Cables,4,445.270761163968
CSV_00779,2023-10-08,NYC-02,Cables,3,247.72179310961667
CSV_00780,2023-12-02,Tokyo-04,Laptop,1,1465.6245706218194
CSV_00781,2023-07-16,Paris-05,Mouse,,1449.9685048944057
CSV_00782,2023-10-01,London-01,Laptop,4,1971.5256059674075
